Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
656,269,5504,0,0,5474,30,26,3674,23,4108,24,813,427,534,2407,1299,1359,671,12.1911,6435,1.69722,1,8
657,269,5434,0,0,5389,45,38,3698,21,4031,23,805,376,497,2530,1203,1326,635,11.6857,5965,1.67532,1,8
658,269,5351,0,0,5302,49,48,3616,23,4017,20,778,351,542,2454,1206,1276,611,11.4184,5971,1.6714,1,8
659,269,5480,0,0,5449,31,25,3611,24,4106,17,823,407,551,2366,1316,1297,628,11.4599,6220,1.69664,1,8
660,269,5468,0,0,5419,49,44,3635,28,4108,15,816,382,568,2403,1284,1314,654,11.9605,6096,1.69722,1,8
661,269,5504,0,0,5478,26,24,3624,24,4113,19,849,403,532,2400,1301,1335,635,11.5371,5915,1.69866,1,8
662,269,5383,0,0,5336,47,43,3622,20,3955,23,802,385,502,2410,1261,1336,666,12.3723,6063,1.65426,1,8
663,269,5286,0,0,5255,31,30,3538,23,3972,21,807,337,497,2417,1207,1312,655,12.3912,6075,1.65893,1,8
664,269,5466,0,0,5430,36,31,3604,23,4013,17,815,424,549,2453,1208,1276,626,11.4526,6089,1.67029,1,8
665,269,5501,0,0,5461,40,37,3780,23,4230,20,825,343,545,2464,1304,1339,660,11.9978,5980,1.7331,1,8
666,269,5429,0,0,5397,32,28,3631,21,4043,21,815,365,543,2475,1210,1249,624,11.4938,5907,1.6787,1,8
667,269,5451,0,0,5405,46,42,3654,23,4005,15,816,386,530,2468,1236,1322,652,11.9611,6082,1.66806,1,8
668,269,5441,0,0,5416,25,22,3598,26,3981,16,788,365,568,2432,1272,1353,683,12.5528,6172,1.66141,1,8
669,269,5428,0,0,5403,25,21,3656,24,4081,23,824,380,516,2455,1230,1320,649,11.9565,6268,1.68947,1,8
670,269,5471,0,0,5435,36,34,3722,23,4166,18,807,342,539,2528,1237,1275,620,11.3325,5729,1.71409,1,8
671,269,5326,0,0,5296,30,26,3637,22,3969,20,774,332,552,2470,1178,1318,662,12.4296,6182,1.6581,1,8
672,269,5378,0,0,5360,18,13,3601,23,3939,18,779,383,517,2464,1217,1307,627,11.6586,6178,1.64989,1,8
673,269,5393,0,0,5347,46,41,3617,23,4001,17,839,372,539,2412,1214,1280,624,11.5706,5971,1.66694,1,8
674,269,5434,0,0,5407,27,25,3638,26,4070,17,762,405,555,2444,1251,1332,680,12.5138,6415,1.68634,1,8
675,269,5302,0,0,5280,22,19,3590,22,3987,17,736,348,543,2382,1276,1290,648,12.2218,6086,1.66306,1,8
676,269,5440,0,0,5393,47,42,3600,24,3992,20,829,369,538,2421,1263,1309,624,11.4706,6030,1.66445,1,8
