Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
645,269,5737,0,0,5695,42,39,3522,22,3911,23,876,600,626,2293,1319,1480,1071,18.6683,0,1.64231,0,4
646,269,5771,0,0,5741,30,27,3686,25,4036,15,863,580,611,2441,1261,1431,1071,18.5583,0,1.67673,0,4
647,269,5718,0,0,5680,38,33,3494,24,4008,25,904,600,613,2298,1278,1463,1091,19.0801,0,1.66889,0,4
648,269,5909,0,0,5860,49,45,3726,24,4230,20,910,596,611,2496,1276,1505,1128,19.0895,0,1.7331,0,4
649,269,6001,0,0,5960,41,38,3716,21,4068,28,956,661,644,2472,1240,1472,1104,18.3969,0,1.68577,0,4
650,269,5809,0,0,5765,44,38,3684,23,4146,16,877,561,634,2478,1243,1436,1067,18.368,0,1.70823,0,4
651,269,5810,0,0,5769,41,39,3612,22,4037,21,864,579,658,2455,1233,1380,1005,17.2978,0,1.67701,0,4
652,269,5920,0,0,5903,17,14,3677,25,4124,17,923,628,639,2405,1308,1485,1118,18.8851,0,1.70184,0,4
653,269,5834,0,0,5788,46,42,3648,21,4072,24,861,590,669,2426,1264,1406,1031,17.6723,0,1.68691,0,4
654,269,5965,0,0,5934,31,24,3697,23,4120,17,955,602,661,2500,1230,1477,1110,18.6085,0,1.70068,0,4
655,269,5911,0,0,5865,46,42,3772,24,4163,15,927,575,612,2481,1301,1466,1083,18.3218,0,1.71321,0,4
656,269,5818,0,0,5773,45,41,3616,25,4126,17,954,539,610,2433,1265,1471,1119,19.2334,0,1.70242,0,4
657,269,6034,0,0,5981,53,46,3684,25,4155,20,942,627,666,2494,1285,1527,1156,19.1581,0,1.71086,0,4
658,269,5749,0,0,5708,41,37,3671,21,3978,17,833,551,631,2459,1258,1366,999,17.3769,0,1.66058,0,4
659,269,5979,0,0,5937,42,35,3635,25,4120,18,931,686,687,2432,1225,1465,1098,18.3643,0,1.70068,0,4
660,269,5814,0,0,5769,45,41,3709,23,4167,13,887,551,589,2511,1263,1369,1035,17.8019,0,1.71438,0,4
661,269,5834,0,0,5804,30,24,3658,23,4015,20,913,616,593,2431,1261,1465,1089,18.6664,0,1.67084,0,4
