Run,Time step,Infections,Exposed,Infectious,Recovered,Dead,ICU full,Peak,Peak time,Peak total,Initial,Home,School,Block,Work,Taxi,Tests,Positive,% Detected,Quarantines,R0,Tracing,TaT
395,269,5291,0,0,5247,44,40,3650,23,4042,12,756,322,513,2473,1215,12190,2946,55.6795,11732,1.67842,1,8
396,269,5328,0,0,5297,31,29,3637,22,4022,19,778,330,490,2422,1289,12004,2948,55.3303,11536,1.6728,1,8
397,269,5425,0,0,5375,50,46,3674,23,4064,21,811,380,486,2421,1306,11459,2834,52.2396,10890,1.68464,1,8
398,269,5379,0,0,5351,28,26,3679,22,4112,24,774,339,540,2460,1242,12403,3062,56.9251,12031,1.69837,1,8
399,269,5346,0,0,5297,49,45,3631,25,4123,16,758,309,514,2436,1313,11591,2897,54.19,11106,1.70155,1,8
400,269,5297,0,0,5278,19,16,3627,23,4049,13,772,349,507,2433,1223,11666,2856,53.9173,11224,1.68039,1,8
401,269,5347,0,0,5327,20,19,3676,25,4091,17,763,338,506,2441,1282,11885,2967,55.4891,11465,1.69233,1,8
402,269,5437,0,0,5366,71,67,3640,22,4023,21,785,384,567,2393,1287,11620,2948,54.2211,11274,1.67308,1,8
403,269,5311,0,0,5266,45,41,3622,23,4036,23,760,352,508,2401,1267,12055,2907,54.7355,11587,1.67673,1,8
404,269,5410,0,0,5378,32,30,3623,23,4135,17,754,397,529,2468,1245,12086,2997,55.3974,11720,1.70503,1,8
405,269,5152,0,0,5127,25,21,3546,24,4031,16,692,318,513,2349,1264,11260,2772,53.8043,10827,1.67532,1,8
406,269,5306,0,0,5285,21,20,3582,21,3906,21,755,356,537,2389,1248,11353,2787,52.5254,10910,1.64096,1,8
407,269,5366,0,0,5328,38,34,3658,23,4113,26,780,338,525,2389,1308,11886,2963,55.218,11369,1.69866,1,8
408,269,5173,0,0,5161,12,12,3531,23,3987,18,775,296,511,2293,1280,11348,2798,54.0885,10802,1.66306,1,8
409,269,5366,0,0,5316,50,47,3745,23,4117,18,778,325,498,2458,1289,11461,2918,54.3794,11042,1.69981,1,8
410,269,5343,0,0,5314,29,23,3654,21,4107,24,769,298,527,2457,1268,12195,2933,54.8943,11644,1.69693,1,8
411,269,5389,0,0,5361,28,27,3668,22,4050,14,762,364,519,2515,1215,12280,2993,55.5391,11903,1.68067,1,8
412,269,5437,0,0,5381,56,55,3695,22,4158,27,749,384,536,2463,1278,12303,3006,55.2878,11877,1.71174,1,8
413,269,5377,0,0,5335,42,39,3695,24,4094,27,757,315,516,2440,1322,10873,2814,52.334,10486,1.69319,1,8
414,269,5408,0,0,5375,33,30,3615,22,3988,20,809,332,564,2397,1286,12017,3034,56.1021,11693,1.66334,1,8
415,269,5258,0,0,5211,47,43,3626,23,3953,11,745,320,508,2381,1293,11727,2814,53.5184,11232,1.65371,1,8
416,269,5156,0,0,5126,30,26,3530,22,3885,26,760,340,475,2337,1218,11951,2834,54.9651,11411,1.63532,1,8
417,269,5270,0,0,5245,25,22,3611,28,3975,11,778,288,494,2457,1242,11526,2817,53.4535,10987,1.65975,1,8
418,269,5288,0,0,5247,41,37,3541,23,3926,15,781,322,508,2409,1253,11935,2958,55.938,11577,1.64636,1,8
419,269,5331,0,0,5275,56,52,3581,24,3938,22,780,348,497,2454,1230,12209,2966,55.6368,11769,1.64962,1,8
420,269,5360,0,0,5336,24,19,3698,22,4141,15,768,302,526,2505,1244,11241,2834,52.8731,10763,1.70678,1,8
421,269,5466,0,0,5427,39,34,3694,22,4076,25,812,380,505,2424,1320,12322,3127,57.2082,11938,1.68805,1,8
422,269,5488,0,0,5455,33,30,3682,23,4076,15,804,363,571,2419,1316,12560,3108,56.6327,12154,1.68805,1,8
423,269,5310,0,0,5260,50,41,3653,23,4064,20,788,340,482,2449,1231,11776,2902,54.6516,11314,1.68464,1,8
424,269,5257,0,0,5218,39,35,3581,24,3993,18,715,316,489,2434,1285,12175,2873,54.6509,11616,1.66472,1,8
425,269,5318,0,0,5279,39,38,3630,23,4068,21,784,305,517,2434,1257,11814,2856,53.7044,11319,1.68577,1,8
426,269,5319,0,0,5279,40,38,3680,25,4100,15,759,289,519,2376,1361,11863,2971,55.8564,11391,1.69492,1,8
427,269,5269,0,0,5236,33,31,3574,22,4044,21,775,312,521,2376,1264,11991,2890,54.8491,11446,1.67898,1,8
428,269,5303,0,0,5260,43,39,3632,24,4123,14,763,327,547,2383,1269,11653,2812,53.0266,11122,1.70155,1,8
429,269,5370,0,0,5316,54,51,3621,21,4028,23,798,324,530,2386,1309,12258,2931,54.581,11811,1.67448,1,8
430,269,5299,0,0,5279,20,16,3661,22,4103,13,749,336,492,2385,1324,12227,2970,56.0483,11706,1.69578,1,8
431,269,5221,0,0,5195,26,22,3605,25,4092,16,742,309,478,2427,1249,12005,2887,55.2959,11546,1.69262,1,8
432,269,5364,0,0,5340,24,19,3646,24,4035,17,780,364,494,2427,1282,12544,3063,57.1029,12060,1.67645,1,8
433,269,5196,0,0,5154,42,38,3671,22,4030,22,763,278,487,2387,1259,10956,2775,53.4065,10472,1.67504,1,8
434,269,5280,0,0,5229,51,45,3636,23,4081,28,755,282,522,2438,1255,11698,2907,55.0568,11311,1.68947,1,8
