Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
866,363,4192,3696,3696,300,300,344,85,595,62,1397,1550,20091,45,361,296,391,2692,506,274,318,1756,958,861,183,53.1977,504,1.01393,12390,7285,12,1,1,0,1,150,14791,6545,42.9971,22.1864
866,415,5044,4441,4441,394,394,437,88,670,74,1595,1771,20102,52,410,382,391,2692,646,314,397,2085,1226,1129,239,54.6911,664,1.01786,14205,8138,16,1,1,0,1,195,19386,8593,44.3616,22.09
866,467,6029,5301,5301,480,480,529,86,732,102,1796,1993,20095,54,431,420,391,2692,790,368,495,2525,1478,1382,299,56.5217,805,1.01947,16009,9006,21,1,1,0,1,240,24253,11082,45.8469,23.2815
866,519,6729,5893,5893,567,567,630,97,799,127,1991,2212,20094,54,431,420,391,2692,909,426,574,2799,1644,1660,356,56.5079,961,1.01927,17417,9543,25,1,1,0,1,280,28912,13099,45.8921,23.1841
867,51,586,530,530,12,12,27,22,405,0,196,219,20023,8,44,10,394,2590,16,20,15,133,8,31,5,18.5185,21,1.00049,1083,1083,0,1,1,0,1,5,596,131,22.0741,10.9167
867,103,1116,986,986,48,48,70,42,424,4,400,440,20036,21,103,48,395,2590,73,81,65,363,140,123,24,34.2857,72,1.00235,2721,2216,2,1,1,0,1,20,2343,868,33.4714,19.2889
867,155,1912,1685,1685,90,90,123,54,452,19,597,660,20044,30,137,80,397,2590,162,150,149,679,376,223,47,38.2114,127,1.00389,4626,3324,3,1,1,0,1,45,4890,2106,39.7561,23.6629
867,207,2872,2536,2536,167,167,210,73,491,33,798,877,20046,35,203,162,397,2590,272,203,231,1133,648,434,92,43.8095,257,1.00782,6628,4351,5,1,1,0,1,80,8549,3618,40.7095,21.9273
867,259,4018,3542,3542,252,252,306,94,551,52,994,1095,20049,48,248,236,396,2590,412,233,346,1646,995,656,137,44.7712,362,1.01131,8688,5388,10,1,1,0,1,125,13075,5680,42.7288,22.5397
867,311,5187,4559,4559,363,363,423,108,622,78,1195,1315,20042,55,302,345,397,2590,561,270,473,2167,1336,952,203,47.9905,537,1.01645,10697,6376,12,1,1,0,1,180,18346,8150,43.3712,22.7654
867,363,6283,5503,5503,481,481,551,124,712,100,1391,1534,20043,58,360,472,396,2590,744,324,572,2666,1597,1338,290,52.6316,754,1.02241,12578,7264,21,1,1,0,1,240,24363,10705,44.216,22.4895
867,415,7239,6313,6313,609,609,676,125,815,124,1592,1752,20036,65,393,558,397,2590,890,385,684,3066,1829,1730,374,55.3254,973,1.02633,14384,8158,25,1,1,0,1,300,30824,13856,45.5976,22.7895
867,467,7994,6968,6968,731,731,781,98,909,159,1787,1971,20025,75,437,671,397,2590,1025,441,782,3392,1974,2065,445,56.9782,1166,1.0315,16113,9007,28,1,1,0,1,365,36814,17230,47.137,23.5705
867,519,8494,7374,7374,826,826,875,84,988,190,1989,2191,20012,75,437,671,397,2590,1135,517,853,3568,2039,2322,505,57.7143,1335,1.03118,17484,9552,32,1,1,0,1,410,41801,19810,47.7726,23.9831
868,51,574,508,508,12,12,27,23,375,0,196,217,20021,9,49,12,381,2574,22,5,11,139,16,25,7,25.9259,16,1.00059,1066,1066,0,1,1,0,1,5,566,125,20.963,10.4167
868,103,1174,1028,1028,45,45,76,46,400,3,392,438,20043,18,82,38,381,2574,103,28,65,465,132,123,29,38.1579,82,1.00186,2600,2081,3,1,1,0,1,20,2323,865,30.5658,19.6591
868,155,1807,1579,1579,101,101,135,56,435,11,596,662,20055,26,149,96,380,2574,183,51,115,744,337,296,64,47.4074,177,1.00467,4423,3124,5,1,1,0,1,50,4805,1886,35.5926,18.6733
