Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
607,363,8705,7592,7592,880,880,947,123,1108,147,1392,1530,19991,103,313,706,386,2594,1165,589,829,3798,1964,19339,638,67.3706,1645,1.0339,12392,7165,24,1,1,1,1,440,41659,19272,43.9905,22.0756
607,415,9295,8067,8067,986,986,1043,103,1207,173,1591,1749,19985,103,313,706,386,2594,1276,667,916,4045,2024,21980,718,68.8399,1879,1.03355,14132,7982,28,1,1,1,1,490,47224,22041,45.2771,22.4908
607,467,9705,8411,8411,1075,1075,1106,66,1284,197,1788,1967,19982,103,313,706,386,2594,1367,759,978,4172,2060,24401,774,69.9819,2030,1.03321,15778,8798,33,1,1,1,1,535,51652,24459,46.7016,22.8803
607,519,9972,8625,8625,1126,1126,1144,33,1344,218,1982,2191,19991,103,313,706,386,2594,1408,841,1011,4248,2087,26722,816,71.3287,2133,1.03286,17116,9338,33,1,1,1,1,560,54194,25894,47.3724,23.161
608,51,618,553,553,15,15,37,25,415,0,197,217,20020,8,50,15,382,2627,34,32,13,137,20,2423,13,35.1351,37,1.00074,1045,1045,1,1,1,1,1,5,668,141,18.0541,9.4
608,103,1180,1043,1043,56,56,88,53,436,4,393,436,20039,25,103,56,385,2627,110,89,68,392,138,5217,34,38.6364,93,1.00275,2633,2128,2,1,1,1,1,25,2715,868,30.8523,16.0741
608,155,2058,1807,1807,126,126,168,64,485,14,597,653,20042,31,136,97,385,2627,216,156,155,803,357,7809,92,54.7619,251,1.00472,4555,3237,6,1,1,1,1,60,5997,2228,35.6964,17.9677
608,207,3219,2795,2795,242,242,299,104,556,24,796,868,20048,56,204,237,385,2627,369,211,260,1373,640,10509,181,60.5351,487,1.01149,6510,4261,9,1,1,1,1,120,10757,4082,35.9766,17.2236
608,259,4715,4112,4112,375,375,463,144,670,41,997,1091,20053,64,257,371,385,2627,547,270,393,2092,1041,13299,281,60.6911,779,1.01791,8475,5277,14,1,1,1,1,185,16801,6625,36.2873,17.8091
608,311,6204,5424,5424,537,537,625,147,782,73,1196,1311,20042,82,299,507,385,2627,747,357,545,2785,1415,16158,414,66.24,1131,1.02437,10324,6174,19,1,1,1,1,265,24639,10406,39.4224,19.4869
608,363,7331,6377,6377,696,696,780,142,917,107,1393,1530,20030,82,299,507,385,2627,955,438,683,3229,1658,18858,519,66.5385,1402,1.02412,12194,7173,22,1,1,1,1,345,32453,14157,41.6064,20.4877
608,415,8186,7101,7101,839,839,903,114,1038,133,1591,1746,20022,82,299,507,385,2627,1100,537,800,3586,1801,21585,629,69.6567,1683,1.02387,13989,8043,27,1,1,1,1,415,39538,17819,43.7852,21.4171
608,467,8757,7580,7580,943,943,999,97,1125,166,1790,1962,20006,82,299,507,385,2627,1221,588,890,3823,1867,24120,711,71.1712,1879,1.02363,15736,8909,33,1,1,1,1,470,44782,20576,44.8268,21.8661
608,519,9077,7860,7860,1021,1021,1049,48,1203,186,1991,2183,20006,82,299,507,385,2627,1286,629,940,3945,1912,26565,775,73.8799,2093,1.02339,17118,9437,34,1,1,1,1,510,48323,22776,46.0658,22.3733
609,51,743,658,658,15,15,44,36,463,0,193,222,20029,10,38,14,397,2527,26,26,32,219,43,2299,10,22.7273,18,1.00069,1068,1068,0,1,1,1,1,5,1006,171,22.8636,11.4
609,103,1409,1257,1257,78,78,112,57,499,6,398,444,20040,29,99,72,392,2527,131,120,98,483,191,5092,49,43.75,127,1.00353,2709,2166,1,1,1,1,1,35,3898,1239,34.8036,16.9726
609,155,2234,1979,1979,147,147,183,62,547,23,595,666,20048,35,123,109,392,2527,246,186,165,860,395,7599,105,57.377,269,1.0053,4591,3228,2,1,1,1,1,70,6876,2791,37.5738,19.2483
609,207,3494,3080,3080,243,243,305,100,600,40,796,888,20052,46,207,243,392,2527,376,339,270,1416,721,10099,170,55.7377,439,1.01177,6593,4309,7,1,1,1,1,120,11479,4547,37.6361,18.9458
609,259,5201,4560,4560,374,374,473,150,698,62,999,1103,20042,65,240,326,392,2527,581,470,391,2292,1090,12699,268,56.6596,688,1.01569,8519,5282,12,1,1,1,1,185,17940,7350,37.9281,20.1923
609,311,6882,6015,6015,556,556,669,184,820,94,1196,1323,20033,88,284,465,392,2527,812,559,553,3117,1472,15400,395,59.0433,1004,1.02229,10493,6279,18,1,1,1,1,275,26746,11254,39.9791,20.4991
609,363,8092,7070,7070,757,757,856,155,976,131,1393,1545,20021,94,331,643,392,2527,1028,634,731,3617,1729,18281,557,65.0701,1455,1.03076,12371,7214,22,1,1,1,1,375,36324,15873,42.4346,21.0797
609,415,8763,7621,7621,903,903,957,98,1128,163,1598,1765,20004,94,331,643,392,2527,1165,740,820,3809,1860,20913,664,69.3835,1723,1.03044,14126,8010,22,1,1,1,1,450,42707,19649,44.6259,21.9052
609,467,9199,7983,7983,983,983,1027,67,1212,183,1798,1989,20008,94,331,643,392,2527,1240,827,877,3973,1909,23353,740,72.0545,1937,1.03012,15836,8859,24,1,1,1,1,490,46674,21729,45.4469,22.1724
609,519,9504,8233,8233,1038,1038,1068,39,1271,199,1993,2213,20021,94,331,643,392,2527,1307,895,911,4063,1951,25580,780,73.0337,2045,1.02981,17202,9392,26,1,1,1,1,515,49409,23442,46.2631,22.6712
