Run,Time_step,latent_infections,agents_ever_latent,total_latent_cases,agents_ever_active,total_active_cases,total_subclinical_cases,Infectious,Recovered,Dead,Dead_natural,Births,Live_pop,Peak,Peak_time,Peak_total,Initial,HIV,Home,School,Block,Work,Taxi,Tests,Positive,P_Detected,Quarantines,R0,total_x_ray,agents_ever_x_ray,x_ray_refs,Tracing,mass_x_ray,tut,tat,incidence_100k,total_time_infectious,total_time_active,mean_time_infectious,mean_time_active
3,259,6389,5618,5618,502,502,596,161,716,92,995,1094,20007,101,219,379,383,2580,846,514,580,2639,1455,344,309,51.8456,0,1.0183,0,0,0,0,0,0,1,250,26030,11792,43.6745,23.6787
3,311,7861,6876,6876,691,691,788,188,850,123,1196,1319,20000,101,219,379,383,2580,1050,686,762,3260,1748,465,417,52.9188,0,1.0181,0,0,0,0,0,0,1,345,35697,16255,45.3008,23.6608
3,363,9016,7862,7862,853,853,941,164,988,176,1395,1536,19965,108,319,725,383,2580,1256,846,898,3667,1982,565,505,53.6663,0,1.03484,0,0,0,0,0,0,1,425,44960,21227,47.779,24.9729
3,415,9712,8453,8453,988,988,1055,125,1087,227,1595,1754,19932,108,319,725,383,2580,1381,974,1011,3900,2082,651,583,55.2607,0,1.03448,0,0,0,0,0,0,1,490,52293,25161,49.5668,25.5183
3,467,10171,8841,8841,1081,1081,1119,79,1172,260,1793,1968,19915,108,319,725,383,2580,1473,1082,1097,4016,2134,704,633,56.5684,0,1.03413,0,0,0,0,0,0,1,540,57510,28130,51.3941,26.0704
3,519,10472,9079,9079,1136,1136,1159,46,1223,285,1984,2189,19920,108,319,725,383,2580,1539,1178,1137,4093,2153,740,665,57.377,0,1.03378,0,0,0,0,0,0,1,565,60737,29988,52.4047,26.3979
4,51,812,712,712,16,16,49,42,466,0,195,217,20022,10,45,15,409,2605,44,37,13,256,53,8,8,16.3265,0,1.00074,0,0,0,0,0,0,1,5,941,194,19.2041,12.125
4,103,1747,1536,1536,89,89,130,73,502,7,396,438,20035,34,99,82,405,2605,152,143,86,690,276,52,48,36.9231,0,1.00403,0,0,0,0,0,0,1,40,3966,1496,30.5077,17.1954
4,155,3054,2671,2671,189,189,254,129,551,21,593,656,20042,66,154,188,408,2605,319,243,205,1223,663,105,92,36.2205,0,1.00919,0,0,0,0,0,0,1,90,9176,3606,36.126,19.1809
4,207,4709,4117,4117,321,321,408,161,649,45,792,880,20043,76,207,321,408,2605,549,353,390,1897,1121,181,163,39.951,0,1.01561,0,0,0,0,0,0,1,160,16434,7131,40.2794,22.4245
4,259,6484,5650,5650,514,514,617,196,767,81,994,1100,20025,110,250,485,408,2605,838,483,592,2642,1542,311,277,44.8947,0,1.02353,0,0,0,0,0,0,1,255,26553,11783,43.0357,22.9688
4,311,8200,7143,7143,713,713,812,193,901,136,1192,1313,19985,120,300,677,408,2605,1131,672,792,3342,1888,443,393,48.399,0,1.03281,0,0,0,0,0,0,1,355,37274,17376,45.9039,24.4045
4,363,9382,8134,8134,897,897,1006,199,1059,187,1387,1533,19959,120,300,677,408,2605,1345,807,954,3817,2068,557,496,49.3042,0,1.03246,0,0,0,0,0,0,1,445,47344,22311,47.0616,24.9843
4,415,10260,8877,8877,1077,1077,1136,138,1186,236,1592,1757,19929,120,300,677,408,2605,1518,967,1105,4095,2195,677,609,53.6092,0,1.03212,0,0,0,0,0,0,1,535,56622,27481,49.8433,25.6114
4,467,10744,9265,9265,1179,1179,1220,90,1292,274,1787,1977,19916,120,300,677,408,2605,1623,1081,1185,4215,2249,743,669,54.8361,0,1.03178,0,0,0,0,0,0,1,585,62458,30751,51.1951,26.1488
4,519,11009,9475,9475,1241,1241,1269,51,1365,298,1981,2202,19923,120,300,677,408,2605,1690,1180,1218,4263,2261,786,708,55.792,0,1.03145,0,0,0,0,0,0,1,620,65883,32795,51.9173,26.4689
5,51,676,601,601,10,10,28,28,432,0,196,216,20020,10,51,10,401,2601,24,23,14,188,26,3,2,7.14286,0,1.00049,0,0,0,0,0,0,1,5,674,120,24.0714,13.3333
5,103,1359,1205,1205,62,62,98,69,450,5,394,437,20038,34,100,61,396,2601,133,76,77,464,215,31,28,28.5714,0,1.00299,0,0,0,0,0,0,1,30,3295,1094,33.6224,17.6452
5,155,2256,2003,2003,121,121,173,76,496,20,597,657,20040,37,106,69,396,2601,245,135,156,839,495,75,69,39.8844,0,1.00335,0,0,0,0,0,0,1,60,6820,2627,39.422,21.7107
5,207,3681,3263,3263,243,243,299,111,559,38,795,872,20039,66,189,204,396,2601,418,231,279,1463,909,145,132,44.1472,0,1.00987,0,0,0,0,0,0,1,120,12438,5021,41.5987,21.0084
5,259,5410,4766,4766,380,380,472,154,652,67,996,1096,20033,78,254,371,396,2601,648,384,442,2279,1285,242,221,46.822,0,1.0179,0,0,0,0,0,0,1,190,19889,8372,42.1377,22.1481
5,311,7029,6136,6136,559,559,675,198,785,98,1193,1314,20023,86,304,543,396,2601,910,546,601,2992,1599,366,332,49.1852,0,1.02614,0,0,0,0,0,0,1,275,28857,12259,42.7511,22.009
5,363,8341,7264,7264,764,764,849,177,918,150,1395,1535,19990,114,325,629,396,2601,1128,737,797,3445,1866,480,435,51.2367,0,1.03009,0,0,0,0,0,0,1,380,39576,17669,46.6148,23.2181
5,415,9315,8080,8080,915,915,997,152,1044,203,1587,1758,19968,114,325,629,396,2601,1325,875,949,3758,2034,577,518,51.9559,0,1.02977,0,0,0,0,0,0,1,455,48503,22533,48.6489,24.7072
5,467,9985,8622,8622,1037,1037,1091,105,1141,248,1790,1980,19942,114,325,629,396,2601,1464,1025,1044,3986,2095,651,587,53.8038,0,1.02946,0,0,0,0,0,0,1,515,54962,25993,50.3776,25.1626
5,519,10416,8988,8988,1125,1125,1166,72,1223,273,1984,2197,19940,114,325,629,396,2601,1550,1133,1116,4100,2145,710,642,55.06,0,1.02916,0,0,0,0,0,0,1,560,59796,28554,51.283,25.4039
6,51,709,620,620,18,18,46,37,437,0,198,223,20025,9,48,17,404,2604,39,50,19,181,16,15,15,32.6087,0,1.00084,0,0,0,0,0,0,1,5,903,144,19.6304,8
6,103,1472,1282,1282,86,86,115,70,467,3,395,447,20049,41,103,86,400,2604,141,173,99,517,144,51,49,42.6087,0,1.00422,0,0,0,0,0,0,1,40,3710,1276,32.2609,15.0118
6,155,2580,2268,2268,172,172,227,99,519,23,596,665,20046,51,143,151,403,2604,304,292,197,979,418,105,100,44.0529,0,1.00736,0,0,0,0,0,0,1,85,8286,3389,36.5022,20.1726
6,207,3941,3439,3439,274,274,343,120,597,39,793,883,20051,56,163,191,403,2604,486,363,317,1540,844,173,162,47.2303,0,1.00923,0,0,0,0,0,0,1,135,13804,5787,40.2449,21.3542
6,259,5528,4815,4815,406,406,516,174,690,67,993,1103,20043,72,225,330,403,2604,708,479,478,2161,1313,255,234,45.3488,0,1.01589,0,0,0,0,0,0,1,200,21407,9202,41.4864,22.721
6,311,7127,6206,6206,607,607,709,189,810,107,1196,1318,20015,104,299,570,403,2604,979,595,632,2846,1702,394,354,49.9295,0,1.02747,0,0,0,0,0,0,1,300,31436,13799,44.3385,22.8083
6,363,8550,7400,7400,806,806,904,197,955,154,1393,1541,19994,112,360,797,403,2604,1261,741,808,3390,1973,522,469,51.8805,0,1.03842,0,0,0,0,0,0,1,400,41787,18828,46.2246,23.4471
6,415,9648,8321,8321,971,971,1064,182,1077,211,1591,1764,19962,116,373,844,403,2604,1482,952,955,3728,2148,632,568,53.3835,0,1.04034,0,0,0,0,0,0,1,485,51600,24019,48.4962,24.813
6,467,10321,8879,8879,1109,1109,1164,106,1204,262,1791,1980,19927,116,373,844,403,2604,1635,1126,1052,3903,2221,725,653,56.0997,0,1.03993,0,0,0,0,0,0,1,550,59138,28215,50.8058,25.4418
